Document,Primary Introducer,Status,Description,Document ID
LR207,Kolterman,,Congratulate Glenda Maury on being named the 2015 Nebraska Manager of the Year for Elderly Housing by the United States Dept. of Agriculture Rural Development Agency,27269
LR208,Kolterman,,Congratulate Bob and Bev Naber on their 50th wedding anniversary,27293
LR209,Garrett,,Commend the Sarpy County Attorney's Office for seeking innovative ways to lower recidivism,27192
LR210,Davis,,Congratulate Maria Swenson on being awarded the Women's Business Center Entrepreneur of the Year,27323
LR211,McCoy,Referral,Interim study to examine synthetic recreational drugs that are marketed and sold as incense,27382
LR212,Johnson,Referral,Interim study to examine the utilization of authority given to various state commodity development programs to make expenditures for the purpose of influencing federal legislation,27273
LR213,Johnson,Referral,Interim study to examine development of a reference manual for the state commodity promotion programs and other federal commodity programs that are significant to Nebraska agriculture,27276
LR214,Johnson,Referral,Interim study to review the information in the Dairy Growth and Development Study Report,27277
LR215,Johnson,Referral,"Interim study to examine implementation of the recommendations of a report produced as a result of LR309, 2013, relating to the feasibility of creating a buffer strip program",27278
LR216,Johnson,Referral,"Interim study to examine implementation of recommendations of LR309, 2013, investigating whether alternative models for compensating specialty or sensitive crop growers incurring herbicide drift are feasible ",27279
LR217,Johnson,Referral,"Interim study to complete the work of LR309, 2013, investigating ways to avoid and mitigate conflicts arising from herbicide and drift damage to sensitive crops",27281
LR218,Johnson,Referral,Interim study to examine the utility of the in-store transfer method by producers and grain warehouses as an option to meet direct delivery obligations,27301
LR219,Davis,,Congratulate Fred Hlava on his retirement and recognize his many years of service as the Gordon city manager,27357
LR220,Kuehn,,Congratulate Dylan Jake Buschow on achieving the rank of Eagle Scout,27435
LR221,Crawford,,"Congratulate Laurie Konrad on being named national president of Kappa Kappa Iota, Inc.",27392
LR222,Crawford,Referral,Interim study to examine issues relating to family and medical leave,27324
LR223,Crawford,Referral,Interim study to examine strategies and ideas to ensure more adults have the education and skills needed to fill positions for in demand industries in Nebraska,27356
LR224,Crawford,,Congratulate the Bellevue Mission Middle School's science olympiad team on winning the 2015 middle school division at the state tournament,27391
LR225,Crawford,,Congratulate the Logan Fontenelle Middle School's science olympiad team on placing second in the middle school division at the 2015 state tournament,27393
LR226,Brasch,,Congratulate Hailey Kathryn Mayo for receiving the Girl Scout Gold Award,27496
LR227,Harr,Referral,Interim study to examine opportunities to train Nebraska's youth for the workforce while addressing both educational and workforce needs,27313
LR228,Harr,Referral,Interim study to examine the Commission of Industrial Relations,27415
LR229,Harr,Referral,Interim study to examine Nebraska's unemployment insurance laws and unemployment insurance program,27477
LR230,Davis,Referral,Interim study to examine pensions provided for firefighters from cities of the first class,27461
LR231,Howard,Referral,Interim study to examine the effectiveness of the prescription drug monitoring program currently housed within the Nebraska Health Information Initiative,27497
LR232,Howard,Referral,Interim study to examine the process by which a person changes his or her name,27250
LR233,Howard,Referral,Interim study to examine payday loans and other short-term lending practices where high interest rates are charged and collected from customers,27200
LR234,Kolowski,,Congratulate Brittany Margritz of Skutt Catholic High School on being named a 2015 United States Presidential Scholars Semifinalist,27537
LR235,Kolowski,,Congratulate Alisha Dalal of Elkhorn South High School on being named a 2015 United States Presidential Scholars Semifinalist,27536
LR236,McCoy,,Congratulate Julie Classen-Cruscuolo on winning her age division in the Midwest Children's and Young Adult Authors' Network writing contest,27527
LR237,McCoy,,"Congratulate Ben Cross, David Connolly, Connor Krecklow, CJ Monahan, Kyle Tompkins, Dylan Stamm, Ryan Soderquist, John-Mark Connolly, and Matthew Meacham on achieving the rank of Eagle Scout",27520
LR238,McCoy,,Congratulate Celia McCaslin on winning her age division in the Midwest Children's and Young Adult Authors' Network writing contest,27559
LR239,Mello,Referral,Interim study to examine issues surrounding the implementation of the federal Workforce Innovation and Opportunity Act in Nebraska,27524
LR240,Urban Affairs Committee,Referral,Interim study to examine state law governing cities of the first class in Chapter 16 of the Nebraska statutes,26728
LR241,Davis,,Congratulate Cherry County Hospital on being named one of the iVantage Health Analytics Top 100 Critical Access Hospitals in the United States,27523
LR242,Coash,Referral,Interim study to examine the interplay between developmental disability and child welfare services to ensure proper treatment and protection of the rights of state wards,27538
LR243,Nebraska Retirement Systems Committee,Referral,Interim study to examine the public employees retirement systems administered by the Public Employees Retirement Board,27565
LR244,Harr,Referral,"Interim study to examine the salaries of all judges in Nebraska, including the history of adjusting these salaries",27568
LR245,Harr,Referral,Interim study to review reimbursement rates for ambulatory surgical centers and outpatient hospitals with respect to workers' compensation services in Nebraska,27577
LR246,Harr,Referral,Interim study to analyze the effectiveness of vocational rehabilitation in workers' compensation cases in Nebraska,27578
LR247,Haar,Referral,Interim study to examine the process of eliminating the Nebraska Oil and Gas Conservation Commission,27475
LR248,Campbell,Referral,Interim study to examine the federal Preventing Sex Trafficking and Strengthening Families Act and its implementation in Nebraska,27560
LR249,Coash,Referral,Interim study to examine the use of seclusion in public and private schools for children with behavioral issues or special needs,27241
LR250,Campbell,Referral,Interim study to examine issues under the jurisdiction of the Health and Human Services Committee,27625
LR251,Scheer,,Congratulate the Norfolk Veterans' Home on its fourth straight deficiency-free survey from the United States Department of Veterans Affairs,27641
LR252,Judiciary Committee,Referral,Interim study to examine court costs and fees in Nebraska,27638
LR253,Kolterman,,Congratulate the Ridgewood Rehabilitation and Care Center on its deficiency-free survey from the Department of Health and Human Services,27644
LR254,Coash,Referral,Interim study to examine public charitable corporations in Nebraska,27654
LR255,Sullivan,Referral,Interim study to investigate issues under the jurisdiction of the Education Committee,27616
LR256,Mello,Referral,Interim study to examine the history and development of the Peter Kiewit Institute to include the University of Nebraska-Omaha College of Information Science and Technology and the University of Nebraska-Lincoln College of Engineering,27588
LR257,Kuehn,Referral,Interim study to examine how to create a sustainable and adequate stream of state funds to local public health departments to ensure the departments are able to meet their core responsibilities and functions,27648
LR258,Johnson,Referral,Interim study to determine whether the Real Property Appraiser Act should be amended,27598
LR259,Mello,Referral,Interim study to examine Nebraska's current programming regarding home visitation for early childhood education and development and assess the feasibility of expansion to universal statewide programming,27659
LR260,Mello,Referral,Interim study to examine feasibility of developing tax-preferential zones on college and university campuses for the strategic development of new start-up businesses and expanding the commercialization of joint public/private research ventures,27660
LR261,Mello,Referral,Interim study to examine implementing the use of body cameras for state and local law enforcement in Nebraska,27661
LR262,Bolz,Referral,Interim study to examine creation of a separate program within the budget of the Dept. of Health and Human Services for long-term care expenditures made from all funding sources,27658
LR263,Harr,Referral,Interim study to examine possible changes to the Nebraska Model Business Corporation Act,27599
LR264,Hughes,,Commend Carli Schultz for her courageous service to the victims of the earthquake in Nepal,27677
LR265,Davis,Referral,"Interim study to examine minor traffic violation, adult, and juvenile pretrial diversion programs authorized by counties and municipalities",27674
LR266,Larson,Referral,Interim study to examine state law as it relates to weight limits for a single axle and a group of axles and the maximum load limits for motor vehicles carrying agricultural products or commodities,26583
LR267,Larson,,Congratulate the Wausa High School speech team for winning the 2015 Class D-1 state tournament,27112
LR268,Larson,,Congratulate Jerick O. Graber on achieving the rank of Eagle Scout,27111
LR269,Schilz,Referral,"Interim study to examine the aerial and aviation safety concerns of structures over fifty feet in height on which an antenna, sensor, camera, or other equipment is mounted",27706
LR270,Schilz,Referral,Interim study to review the fee structure of the Nebraska Brand Committee,27705
LR271,Kintner,Referral,Interim study to examine the positive and negative effects of education funding if Nebraska chooses not to accept federal funds that are tied to federal mandates,27709
LR272,Haar,Referral,Interim study to examine the Niobrara Council and its current statutory authority outlined in the Niobrara Scenic River Act,27691
LR273,Davis,Referral,Interim study to examine the current practices of municipalities using tax increment financing under the Community Development Law,27697
LR274,Mello,Referral,Interim study to examine the feasibility of using pay for success financing in Nebraska,27713
LR275,Mello,Referral,"Interim study to examine issues surrounding the affordability, delivery, and taxation of child care in Nebraska",27711
LR276,Pansing Brooks,Referral,Interim study to examine bullying by and against students and youth,27708
LR277,Pansing Brooks,Referral,"Interim study to examine workforce development that will support growth and retention of youth talent and startup businesses in the areas of technology, computer sciences, and related fields",27707
LR278,Pansing Brooks,Referral,Interim study to examine existing resources and the need for additional tools for municipalities to further encourage revitalization of neighborhoods,27730
LR279,Seiler,Referral,Interim study to examine issues under the jurisdiction of the Judiciary Committee,27745
LR280,Crawford,Referral,Interim study to examine municipal bankruptcy,27643
LR281,McCollister,Referral,Interim study to review issues concerning the dates on which the fiscal year for Nebraska's public schools begin and end,27729
LR282,Mello,Referral,Interim study to examine the reasons for the higher cost of juvenile services under the Office of Probation Administration,27712
LR283,Sullivan,Referral,Interim study to examine potential state policy and funding improvements to address unique educational needs of low-achieving students in poverty and students with limited English proficiency,27720
LR284,Sullivan,Referral,Interim study to examine potential modifications to the laws governing learning communities,27743
LR285,Kolowski,Referral,Interim study to examine class size in Nebraska's public schools,27627
LR286,Garrett,Referral,Interim study to examine the effectiveness of civil forfeiture under the Uniform Controlled Substances Act,27600
LR287,Larson,Referral,Interim study to examine craft breweries and whether brewpubs and microbreweries should be licensed as craft breweries or should have separate licenses,27735
LR288,Larson,Referral,Interim study to examine the statutory relationship between cities of the second class and villages and the public libraries within their jurisdictions,27734
LR289,Larson,Referral,Interim study to examine the current alcohol policies of the University of Nebraska system,27733
LR290,Larson,Referral,Interim study to examine how public libraries are archiving newspapers,27732
LR291,Campbell,Referral,Interim study to examine stroke systems of care,27724
LR292,Campbell,Referral,Interim study to examine issues relating to public assistance programs for relative or kinship caregivers,27737
LR293,Morfeld,Referral,Interim study to examine the funding distribution for the community college areas,27651
LR294,Murante,Referral,"Interim study to examine issues under the jurisdiction of the Government, Military and Veterans Affairs Committee",27786
LR295,Bolz,Referral,Interim study to examine how to improve behavioral health and mental health services in Nebraska in order to prevent crime and reduce costs associated with the incarceration of people who have heightened behavioral and mental health needs,27765
LR296,Bolz,Referral,Interim study to examine the financing of Nebraska's child welfare system,27751
LR297,Mello,Referral,Interim study to examine career technical education in Nebraska,27753
LR298,Watermeier,Referral,Interim study to examine issues to improve the emergency medical services system in Nebraska,27746
LR299,Kolowski,Referral,Interim study to examine the opportunity gap in third grade reading scores,27738
LR300,Campbell,Referral,Interim study to examine the out-of-state placements of Nebraska children,27754
LR301,Nebraska Retirement Systems Committee,Referral,"Interim study to examine the practice of ""double dipping"" which occurs when public employees retire with a public pension and become reemployed by the same or different public employer and earn a second public pension benefit",27802
LR302,Schumacher,Referral,Interim study to examine whether imposition of a sales or income tax upon the sale of agricultural land may provide funding for a targeted property tax relief fund for agricultural property owners,27801
LR303,Krist,Referral,"Interim study to examine issues raised in LB501, 2015, addressing the appropriate use of legislative audio or video materials produced by a public television or public radio broadcasting station",27785
LR304,Campbell,Referral,Interim study to examine and assess the behavioral health needs of children and youth in Nebraska and the resources available to meet those needs,27822
LR305,Mello,Referral,Interim study to examine issues under the jurisdiction of the Appropriations Committee,27818
LR306,McCollister,Referral,Interim study to examine ways in which medicaid expansion could be implemented in Nebraska under the federal Patient Protection and Affordable Care Act for medical assistance for newly eligible individuals,27781
LR307,Larson,Referral,Interim study to examine issues under the jurisdiction of the General Affairs Committee,27824
LR308,Harr,Referral,Interim study to examine issues regarding the growth of Nebraska's agricultural-related economy,27764
LR309,Harr,Referral,Interim study to examine the personal income tax rates in Nebraska,27763
LR310,Harr,Referral,Interim study to examine services provided by community paramedics ,27780
LR311,Harr,Referral,"Interim study to examine Second Chances, the operating while intoxicated jail diversion program in Iowa, to determine whether the program would be workable in Nebraska",27762
LR312,Harr,Referral,Interim study to examine ways to improve and fund child behavioral health programming in Nebraska,27752
LR313,Scheer,Referral,Interim study to examine the process utilized by the Dept. of Roads in the design and construction of the Nebraska expressway system,27815
LR314,Kolowski,Referral,Interim study to examine issues relating to the use of restraint and seclusion techniques in Nebraska schools,27784
LR315,Schilz,Referral,Interim study to examine the contractual relationship between craft breweries and distributors,27731
LR316,Lindstrom,Referral,Interim study to examine Nebraska withdrawing from the Master Settlement Agreement and increasing its tobacco excise tax to approximate the Master Settlement Agreement payment,27812
LR317,Smith,Referral,Interim study to review the Nebraska Rules of the Road and provisions which establish maximum weight limits ,27586
LR318,Smith,Referral,Interim study to conduct a comprehensive study of Nebraska's state and local roads system,27585
LR319,Smith,Referral,Interim study to examine certain issues under the jurisdiction of the Public Service Commission,27584
LR320,Murante,Referral,"Interim study to examine the membership, role, and duties of the Nebraska Police Standards Advisory Council",27736
LR321,Morfeld,Referral,Interim study to examine the potential growth for tourism in Nebraska and to develop funding recommendations for designated Nebraska tourism sites,27827
LR322,Kolowski,Referral,Interim study to examine the potential for the expansion of fruit and produce gleaning in Nebraska,27821
LR323,Groene,Referral,Interim study to examine issues surrounding the N-CORPE augmentation project ,27837
LR324,Kolterman,Referral,Interim study to analyze the ability of employers or associations to enter into contracts with an agent or broker for compensation to be paid to the agent or broker for the sale of a health benefit plan,27834
LR325,Davis,Referral,Interim study to examine the current method of using adjusted property valuation as the primary measurement of local resources in Nebraska's public education funding formula,27796
LR326,Davis,Referral,Interim study to examine the procedure for and use of like-kind exchanges under section 1031 of the Internal Revenue Code and their impact on the taxable value of agricultural and horticultural land,27793
LR327,Davis,Referral,Interim study to examine the procedures and categories used by county assessors to classify types of land for valuation and taxation purposes,27791
LR328,Davis,Referral,"Interim study to examine options for implementing a ""circuit breaker"" tax credit to protect agricultural property owners from a property tax overload",27774
LR329,Gloor,Referral,"Interim study to examine the structure of, compliance with, and administration of the state and local sales and use taxes",27840
LR330,Gloor,Referral,"Interim study to examine the structure of, compliance with, and administration of real and personal property taxes",27839
LR331,Gloor,Referral,"Interim study to examine the structure of, compliance with, and administration of Nebraska individual and corporate income taxes",27838
LR332,Gloor,Referral,Interim study to examine the tax revenues for public schools,27841
LR333,Watermeier,Referral,Interim study to examine methods to improve government efficiency,27829
LR334,Morfeld,Referral,Interim study to examine the integral link between achievement and risky health behaviors,27653
LR335,Hansen,Referral,Interim study to examine the most recent report published by the Presidential Commission on Election Administration,27749
LR336,Hansen,Referral,Interim study to examine the appropriation of funds to the State Department of Education to implement mentor teacher programs,27849
LR337,Riepe,Referral,Interim study to examine issues surrounding distracted driving due to texting or using a hand-held device while operating a motor vehicle,27846
LR338,Davis,Referral,Urge the Federal Railroad Administration to adopt a rule requiring a train crew of at least two individuals,26291
LR339,Garrett,Referral,Interim study to examine the current statutory requirements governing the removal of roadside vegetation,27583
LR340,Schumacher,,Congratulate Creston on celebrating its 125th anniversary,27803
LR341,McCoy,,Congratulate John E. Beeson on achieving the rank of Eagle Scout,27868
LR342,McCoy,,Congratulate Ethan Copple on being named the Nebraska Eagle Scout of the Year and the Nebraska VFW Scout of the Year,27727
LR343,McCoy,,Congratulate Cooper Knaak on being named a member of the Omaha World-Herald's 2015 All State Academic Team,27726
LR344,Education Committee,Referral,Interim study to examine the financing of public education and to develop recommendations for improving school funding in Nebraska,27836
LR345,Ebke,,Congratulate Robert and Judith Kluge on their 50th wedding anniversary,27879
LR346,Williams,,"Congratulate the student-athletes, volunteers, and officials for their outstanding accomplishments in the 2015 Nebraska Championship Meet",27906
LR347,Schumacher,,"Commend Pilger for its resiliency and strength after the devastating tornadoes on June 16, 2014",27885
LR348,Ebke,,Congratulate St. Paul's Lutheran Church in Gilead on celebrating its 125th anniversary,27902
LR349,Howard,,Congratulate Duchesne Academy of the Sacred Heart on winning the 2015 National High School Mock Trial Championship,27917
LR350,Coash,,Recognize and honor correctional facility staff in Nebraska who demonstrate great courage and diligence in their work,27842
LR351,Mello,,Congratulate the Steamfitters and Plumbers Local Union 464 on its 100th anniversary,27710
LR352,Mello,,"Proclaim August 4, 2015, as National Night Out In Nebraska",27865
LR353,Davis,,Congratulate Gordon Memorial Hospital on being named one of the iVantage Health Analytics Top 100 Critical Access Hospitals in the United States,27941
LR354,Davis,,Congratulate Rachel Ostrander on winning the 2015 Peter Kiewit Student Entrepreneurial Award,27940
LR355,Campbell,,"Commend the veterans who served on the USS Oriskany and welcome to Nebraska those who will attend the 25th USS Oriskany reunion on October 4-7, 2015",27952
LR356,Bloomfield,,Congratulate Winside on celebrating its 125th anniversary,27931
LR357,Kolowski,,Congratulate the Millard West High School girls' soccer team for winning the 2015 Class A state championship,27984
LR358,Kolowski,,Congratulate the Elkhorn South High School girls' soccer team for winning the 2015 Class B state championship,27983
LR359,Kolowski,,Congratulate the Millard West High School boys' soccer team for winning the 2015 Class A state championship,27985
LR360,Kuehn,,Honor Captain Dustin Lukasiewicz for his service to his country and extend sympathy to his family,27995
LR361,McCoy,,Congratulate Donald McPherson and Lester Arasmith on being award the Congressional Gold Medal,28002
LR362,Nordquist,,"Congratulate Father Timothy J. Lannon, S.J., on his retirement as president of Creighton University",28003
LR363,McCoy,,Congratulate Samantha Mannix on winning the Number 1 singles finals in the 2015 Class B girls' state championship,28011
LR364,Garrett,,Commend all veterans serving in the Legislature and throughout the State of Nebraska,28010
LR365,Kuehn,,Congratulate the Holdrege High School Dusters for winning the 2015 Class B girls' state track and field championship,28014
LR366,Johnson,,Congratulate Bishop Neumann High School for winning the 2015 Class C boys' state track and field championship,28019
LR367,Johnson,,Congratulate Morgan Vasa on winning a gold medal at the 2015 Class C girls' state track and field championship,28020
LR368,Mello,,Congratulate the award recipients of the South Omaha Neighborhood Alliance awards banquet,28013
LR369,Kintner,,Congratulate Greg Olsen on his retirement from Nebraska City High School,28039
LR370,Nordquist,,Congratulate Father Thomas Fangman for being awarded the Distinguished Pastor Award by the National Catholic Educational Association,28025
LR371,Kolterman,,Congratulate the Concordia University men's track and field team on winning the 2015 NAIA outdoor track and field championship,28042
LR372,Mello,,"Extend sympathy to the family of Officer Kerrie Orozco and recognize her years of service to the Omaha Police Department, as well as her dedication and service to the Omaha community",28035
LR373,Harr,,Extend sympathy to the family of James Moylan,28027
LR374,Davis,,Commend the staff of the Ainsworth Care Center and Logan Valley Manor for their dedication and sacrifice on behalf of the residents of those care facilities,28033
LR375,Friesen,,Congratulate the Giltner High School boys' track and field team for winning the 2015 Class D state championship,28047
LR376,Friesen,,Congratulate the Giltner High School girls' track and field championship for winning the 2015 Class D state championship,28046
LR377,Watermeier,,Extend sympathy to the family of Rodney Vandeberg,28048
