Document,Primary Introducer,Status,Description,Document ID
LR183,Albrecht,Referral,Interim study to review reimbursement rates for ambulatory surgical centers and outpatient hospitals with respect to provision of workers' compensation services,33366
LR184,Walz,Referral,Interim study to examine whether the Real Property Appraiser Act should be amended,33548
LR185,Albrecht,Referral,Interim study to examine the Farm Labor Contractors Act,33678
LR186,Howard,Referral,Interim study to examine the Nebraska Prescription Drug Monitoring Program and how providers access prescription drug data,33671
LR187,Howard,Referral,Interim study to determine the strengths and weaknesses of the five primary service areas of the Division of Children and Family Services of the Dept. of Health and Human Services,33650
LR188,Howard,Referral,"Interim study to review policies and procedures relating to sustainability, organization, and best practices for data collection by the Division of Public Health relating to public health, epidemiology, and syndromic surveillance",33672
LR189,Morfeld,Referral,"Interim study to examine ways in which Nebraska could increase access to health insurance, including medicaid",33696
LR190,Kuehn,Referral,Interim study to examine the possibility of creating an ethics committee within the Legislature,33656
LR191,Ebke,Referral,Interim study to examine possible legislative reforms to Nebraska's mandatory minimum sentencing laws,33586
LR192,Hilgers,Referral,Interim study to examine the committee system of the Legislature,33707
LR193,Albrecht,Referral,Interim study to determine the impact of increased use of higher level ethanol blends and various policies to incentivize use of such blends,33648
LR194,Hilkemann,Referral,Interim study to examine the 407 process as it relates to scope of practice changes for health professions,33685
LR195,Hilkemann,Referral,Interim study to examine the system of valuing automobiles for calculation of the motor vehicle tax,33694
LR196,Ebke,Referral,Interim study to track the progress of the Dept. of Correctional Services and to ensure the intentions set forth by the Legislature are being complied with and carried out,33673
LR197,Pansing Brooks,Referral,Interim study to examine issues surrounding the utilization of wood generated from the emerald ash borer infestation ,33633
LR198,Pansing Brooks,Referral,Interim study to examine the impact of incarceration on children in Nebraska,33624
LR199,Crawford,Referral,"Interim study to conduct a review of staff structure, training processes, and roles and responsibilities as they relate to support staff of the standing committees of the Legislature and the Legislative Research Office",33647
LR200,Linehan,Referral,Interim study to examine issues related to dual enrollment and other courses that allow a student to obtain both high school and postsecondary education credit for such course,33618
LR201,Linehan,Referral,Interim study to review reimbursement rates for ambulatory surgical centers and outpatient hospitals with respect to workers' compensation services in Nebraska,33611
LR202,Kolterman,Referral,Interim study to examine bona fide severance of employment compliance requirements under the Internal Revenue Code as related to maintaining section 401 (a) qualified defined benefit retirement plans,33718
LR203,Friesen,Referral,Interim study to examine issues surrounding the relocation of utilities within the public right-of-way,33679
LR204,Larson,Referral,Interim study to examine the structure for license fees under the Nebraska Liquor Control Act,33687
LR205,Larson,Referral,Interim study to examine issues under the jurisdiction of the General Affairs Committee,33284
LR206,Wayne,Referral,Interim study to examine the potential for counties to have additional authority to pass ordinances within county boundaries,33612
LR207,Wayne,Referral,"Interim study to examine public health issues related to drugs, alcohol, and sexually transmitted diseases in Douglas County",33719
LR208,McCollister,Referral,Interim study to examine the cost of telephone calls made by people housed in county jails in Nebraska,33640
LR209,Stinner,Referral,Interim study to examine the volatility of Nebraska's revenue portfolio to determine a set of evidence-based savings targets for the Cash Reserve Fund,33681
LR210,Stinner,Referral,Interim study to examine fiscal distress among local political subdivisions in Nebraska and how the Legislature could establish an early warning system to identify and respond to such fiscal distress,33680
LR211,Wayne,Referral,Interim study to examine giving consumers a choice among electricity supply options and greater information concerning their service and billing options,33728
LR212,Morfeld,Referral,"Interim study to identify K-12 and postsecondary education resources to meet industry needs in preparing students for employment in careers requiring knowledge and skills in science, technology, engineering, and math with an emphasis on jobs in the biosciences sector",33500
LR213,Wishart,Referral,Interim study to examine state funding for Nebraska airports and specifically funding for airport capital improvement,33674
LR214,Wayne,Referral,Interim study to examine contracting and procurement by the Dept. of Roads,33730
LR215,Hilgers,Referral,Interim study to examine the feasibility of a pilot project involving autonomous shuttles in a city of the primary class,33639
LR216,Pansing Brooks,Referral,"Interim study to examine the policies, practices, and laws that govern the safeguarding and sealing of juvenile records",33713
LR217,Riepe,Referral,"Interim study to examine the programs and majors offered by the University of Nebraska at the Lincoln, Omaha, and Kearney campuses",33686
LR218,Riepe,Referral,Interim study to examine the feasibility of consolidating the University of Nebraska Medical Center and the University of Nebraska at Omaha to create a single University of Nebraska institution in Omaha,33706
LR219,Hansen,Referral,"Interim study to examine the effectiveness of section 29-901, which relates to the imposition of bail, and section 29-2206, which relates to the imposition of fines, fees, and court costs",33695
LR220,Hansen,Referral,Interim study to investigate the purpose and benefits of creating conviction integrity units in Nebraska,33622
LR221,Hansen,Referral,Interim study to examine possible reforms to Nebraska's sentencing laws to accommodate an option of deferred judgment probation,33623
LR222,Pansing Brooks,Referral,Interim study to examine dyslexia and reading literacy in Nebraska,33688
LR223,Blood,Referral,Interim study to examine Nebraska statutes governing the use of personally identifiable information,33711
LR224,Blood,Referral,Interim study to examine cross-county assessment and collection of ad valorem taxes,33714
LR225,Harr,Referral,Interim study to assess the condition of property related to Willa Cather as described in section 82-129 ,33628
LR226,Health and Human Services Committee,Referral,Interim study to examine the educational and credentialing requirements and the process of applying for and obtaining an electrology license for Nebraska,33698
LR227,Health and Human Services Committee,Referral,Interim study to examine the educational and credentialing requirements and the process of applying for and obtaining a nail technology license for Nebraska,33699
LR228,Health and Human Services Committee,Referral,Interim study to examine the educational and credentialing requirements and the process of applying for and obtaining a massage therapy license for Nebraska,33700
LR229,Health and Human Services Committee,Referral,Interim study to examine the educational and credentialing requirements and the process of applying for and obtaining a barbering license for Nebraska,33701
LR230,Health and Human Services Committee,Referral,Interim study to examine the educational and credentialing requirements and the process of applying for and obtaining an esthetics license for Nebraska,33702
LR231,Health and Human Services Committee,Referral,Interim study to examine the educational and credentialing requirements and the process of applying for and obtaining a license to practice body art for Nebraska,33703
LR232,Health and Human Services Committee,Referral,Interim study to examine the educational and credentialing requirements and the process of applying for and obtaining a cosmetology license for Nebraska,33704
LR233,Health and Human Services Committee,Referral,Interim study to review the experiences of medicaid-eligible populations receiving long-term care services and support and identify the necessary practices and protocols for a managed care program,33710
LR234,Health and Human Services Committee,Referral,Interim study to examine reports submitted by the Division of Behavioral Health and behavioral health regions,33716
LR235,Health and Human Services Committee,Referral,Interim study to examine the internal processes of the Dept. of Health and Human Services relating to the report of the Auditor of Public Accounts,33717
LR236,Health and Human Services Committee,Referral,Interim study to examine the workload studies used by the Dept. of Health and Human Services to understand current staffing needs,33726
LR237,Groene,Referral,Interim study to examine all aspects and the history of the Nebraska Cooperative Republican Platte Enhancement project,33607
LR238,Stinner,Referral,Interim study to examine the feasibility of acquiring funding for behavioral and mental health internship programs at the doctoral level in rural Nebraska,33732
LR239,Kolowski,Referral,Interim study to examine issues related to solar energy development in Nebraska,33712
LR240,Brewer,Referral,"Interim study to examine the issues raised by LB121, 2017, related to taxation of military benefits",33722
LR241,Vargas,Referral,Interim study to examine the distribution and use of funds from the Federal Title X program,33677
LR242,Kuehn,Referral,Interim study to examine the feasibility of zero-based budgeting for state agencies,33729
LR243,Wayne,Referral,Interim study to examine issues related to eminent domain and property rights,33744
LR244,McDonnell,,"Designate February 14, 2018, as Edward Danner Day",33709
LR245,Brewer,Referral,"Interim study to examine issues raised by LB504, 2017, related to placing a moratorium on industrial development of wind energy projects",33723
LR246,Brewer,,"Recognize the great sacrifice and contributions of Chief Standing Bear and Dr. Susan La Flesche Picotte and declare May 12, 2017, to be Chief Standing Bear Day in Nebraska",33684
LR247,Stinner,,Congratulate Donovan De Los Santos on achieving the rank of Eagle Scout,33753
LR248,Hilkemann,,Congratulate Steve Baker on his retirement and recognize him for his years of service as an educator,33739
LR249,Krist,,Extend sympathy to the family of Robert N. Swanson and recognize his years of service for veterans,33778
LR250,Bolz,,Recognize Darren Donovan and other trumpeters for their dedication to the live playing of Taps,33724
LR251,Murante,,"Approve the gift from the Norfolk Veterans' Home Foundation, Inc. to the Norfolk Veterans' Home Heroes Park Project",33783
LR252,Bolz,,Congratulate Mark Intermill on his retirement and recognize his years of service for aging Nebraskans,33787
LR253,Stinner,,Congratulate Jay Templar on his retirement and recognize his many years of service,33800
LR254,Linehan,,Congratulate Dan Maline and the Douglas County West Robotics Team for their achievements,33792
LR255,Linehan,,Congratulate the Elkhorn South High School boys' soccer team on winning the 2017 Class B state championship,33799
LR256,McDonnell,,Express gratitude to Lincoln Fire and Rescue for their service to the City of Lincoln and its residents,33801
LR257,Chambers,Indefinitely postponed,Petition the appropriate officials to determine if the President is unable to discharge the responsibilities of his office,33813
LR258,Riepe,,Extend sympathy to the family of Dee Huff,33816
LR259,Brewer,,Congratulate Chadron Public Schools for their accomplishments,33818
LR260,Scheer,,Recognize Ronald D. Witkowski's 58 years of public service to the State of Nebraska and the Nebraska Unicameral Legislature,33758
